date,unemployment_rate,gdp_growth,stock_index,retail_sales,year,month,quarter,day_of_week,day_name,month_name,is_weekend,unemployment_ma7,unemployment_ma30,gdp_ma7,gdp_ma30,stock_ma7,stock_ma30,retail_ma7,retail_ma30,unemployment_change,gdp_change,stock_change,retail_change,economic_status,gdp_status,stock_status
2021-09-19,2.504677690137594,1.0163130648846448,1144.6746424687396,44689.05918951187,2021,9,3,6,Sunday,September,1,2.784491441558113,2.917519983138383,2.769450587049742,3.1376992525098166,1137.557421198472,1128.433658436607,43413.04293310141,42706.909199298105,-0.08311048522840059,-0.7455711401469225,-7.922458517919884,-5.875599072536453,Tốt,Chậm,Trung bình
2021-09-20,3.071331817261876,2.6175663096694533,1120.5818295998838,43811.51809663743,2021,9,3,0,Monday,September,0,2.828234149848748,2.934640780709124,2.530619798363992,3.157452659552477,1139.2527148543954,1128.5776367163237,43626.35192858231,42943.912498479156,0.5666541271242824,1.6012532447848085,-2.1047738785314962,-1.963659805754847,Trung bình,Chậm,Trung bình
2021-09-21,2.9291012352213324,-0.3289505591213029,1116.608014776992,39094.37426295874,2021,9,3,1,Tuesday,September,0,2.827493870190455,2.9413849755699766,2.4664139662461606,3.096685509519175,1138.2186469430758,1128.1948807696915,43533.964122755955,42821.14572897295,-0.14223058204054384,-2.946516868790756,-0.35462067275451314,-10.766903404885053,Tốt,Suy thoái,Trung bình
2021-09-22,2.9525634256725537,7.477888503905115,1140.6992666189722,41245.88125531041,2021,9,3,2,Wednesday,September,0,2.8528034329131904,2.9470211319591013,2.7967626089178594,3.2371074160423756,1147.698581570239,1129.6137631031067,42890.11562394431,42815.562452193444,0.023462190451221332,7.806839063026418,2.1575388608321644,5.503367256577829,Tốt,Tăng trưởng,Trung bình
2021-09-23,3.1732071172598424,3.724031830813819,1143.0037796180736,44927.402372862685,2021,9,3,3,Thursday,September,0,2.900931432393102,2.9361712927425554,2.96014433514037,3.194218757813319,1145.7827106810967,1132.1066640729464,43042.57236602819,42785.84487557164,0.2206436915872887,-3.753856673091296,0.2020263417835011,8.925790904463415,Trung bình,Tăng trưởng,Trung bình
2021-09-24,3.510296402782196,1.3036673470111264,1145.3452830724582,38794.475480073845,2021,9,3,4,Friday,September,0,2.961280837671627,2.945289429512601,2.510342957456346,3.195087500484654,1150.5823704524955,1131.8464699836882,42863.0612829003,42457.26980245243,0.3370892855223535,-2.4203644838026928,0.204855267859827,-13.650748916864352,Trung bình,Chậm,Trung bình
2021-09-25,3.0566537939026746,1.6219702327708585,1109.9053274557966,41319.64034304838,2021,9,3,5,Saturday,September,1,3.028261640319724,2.9587366707051346,2.4903552471333876,3.195028315961062,1131.5454490872737,1130.13309894309,41983.19300005762,42381.72510577728,-0.45364260887952135,0.3183028857597321,-3.094259533822996,6.5090836561807475,Trung bình,Chậm,Trung bình
2021-09-26,3.1794116824700795,4.37768166591362,1076.9713049421446,42719.7364439994,2021,9,3,6,Sunday,September,1,3.124652210652936,2.959646741812853,2.9705507615660984,3.2239215773381584,1121.8735437263315,1128.1512145465908,41701.86117927013,42565.912604352074,0.122757888567405,2.7557114331427615,-2.967282136499494,3.3884518096648275,Trung bình,Tăng trưởng,Trung bình
2021-09-27,2.6704593769085814,1.1122426339869982,1118.3193179830253,41266.06884617672,2021,9,3,0,Monday,September,0,3.0673847191738943,2.938744432865813,2.7555045221828904,3.1025168321830026,1121.550327781066,1128.3677128047823,41338.22557206145,42530.578492533146,-0.5089523055614982,-3.265439031926622,3.8392864184159325,-3.402800950629148,Tốt,Chậm,Trung bình
2021-09-28,3.608014945903657,3.649439738041045,1072.0952999698306,40240.90398331623,2021,9,3,1,Tuesday,September,0,3.164372392128512,2.9749893394214926,3.3238459932060835,3.0984520856501456,1115.1913685229001,1125.9681462148246,41502.01553211252,42463.567427576934,0.9375555689950756,2.5371971040540466,-4.133347002943955,-2.4842804064566737,Trung bình,Tăng trưởng,Trung bình
2021-09-29,3.183081655295486,6.132664159304888,1063.9606675104817,34980.30245944382,2021,9,3,2,Wednesday,September,0,3.197303567788931,2.9706263054437483,3.131671086834622,3.2195780858426395,1104.2287115074016,1123.3006938973158,40606.932846988726,42348.86608805067,-0.4249332906081711,2.483224421263843,-0.7587602015956874,-13.07277174005198,Trung bình,Tăng trưởng,Trung bình
2021-09-30,3.434622885944868,3.584421266056356,1092.8682907249452,44638.51634448974,2021,9,3,3,Thursday,September,0,3.234648677601078,2.9862381453728752,3.111726720440699,3.247776507606326,1097.0664988083831,1122.0425596920927,40565.66341436402,42469.42022337811,0.2515412306493823,-2.5482428932485317,2.7169823187264353,27.61043560513423,Trung bình,Tăng trưởng,Trung bình
2021-10-01,2.0792756782949366,3.0050632598957416,1140.9128469137231,46197.08055815132,2021,10,4,4,Friday,October,0,3.030217145531469,2.95786206060609,3.354783279424215,3.2066429243641092,1096.4332936428495,1123.2620069055345,41623.17842551794,42806.86652208165,-1.3553472076499316,-0.5793580061606143,4.396189055582167,3.4915233329746886,Tốt,Tăng trưởng,Trung bình
2021-10-02,2.5624978809789054,3.1285307421050383,1090.9830149576164,43521.53502269727,2021,10,4,5,Saturday,October,1,2.9596234436852162,2.9268939287077766,3.570006209329098,3.1418545784997525,1093.7301061431097,1123.9511243309291,41937.73480832493,42748.956648805535,0.48322220268396876,0.12346748220929671,-4.376305525104007,-5.791590081295639,Tốt,Tăng trưởng,Trung bình
2021-10-03,2.594729436624426,2.387848741259669,1088.3673842083908,45104.54496729463,2021,10,4,6,Sunday,October,1,2.8760974085644087,2.9196368798563266,3.285744362949962,3.1082751757751885,1095.358117466859,1122.4310716325242,42278.42174022424,42867.02918775752,0.032231555645520604,-0.7406820008453692,-0.23974990566899557,3.637302645165863,Tốt,Chậm,Trung bình
2021-10-04,3.117535334997,2.648069145063879,1129.929519798401,36705.63434146583,2021,10,4,0,Monday,October,0,2.93996540257704,2.932725714345424,3.5051481502466593,3.131071199893131,1097.0167177261985,1123.9036448464458,41626.93109669412,42784.793293570445,0.5228058983725741,0.26022040380420997,3.8187597490566105,-18.620985162180126,Trung bình,Chậm,Trung bình
2021-10-05,2.7667636722646303,2.924693074437383,1233.431723641199,38052.13189690335,2021,10,4,1,Tuesday,October,0,2.819786649200036,2.9270673974325163,3.401612912588994,3.164348968496581,1120.0647782506796,1126.6886328802022,41314.24937006371,42438.2315360891,-0.3507716627323698,0.2766239293735038,9.160058395612536,3.668367485251167,Tốt,Chậm,Cao
2021-10-06,3.292586504959065,4.495288160198712,1140.0254561796055,49534.48193678053,2021,10,4,2,Wednesday,October,0,2.835430199151976,2.9441763689004077,3.167702055573826,3.2022216821431027,1130.9311766319831,1126.5965679391186,43393.4178668261,42609.780631192545,0.5258228326944345,1.5705950857613287,-7.57287701226379,30.175313359542955,Trung bình,Tăng trưởng,Trung bình
2021-10-07,2.961631641782059,3.583738793501893,1126.8751738792982,47394.27552967451,2021,10,4,3,Thursday,October,0,2.7678600214144318,2.9438045376139828,3.1676045594946163,3.184545521008513,1135.7893027968905,1126.0827417981877,43787.09775042393,42937.94480515867,-0.3309548631770056,-0.9115493666968186,-1.1535077773066393,-4.320639529121362,Tốt,Tăng trưởng,Trung bình
2021-10-08,3.175607436809932,2.061484068755681,1076.430112216049,41688.077450417375,2021,10,4,4,Friday,October,0,2.9244788440594314,2.942744335974865,3.0328075321888934,3.1088971147703655,1126.5774835543657,1125.5414603442941,43142.95444931907,42905.82234211291,0.2139757950278729,-1.5222547247462122,-4.47654388281451,-12.039846617518968,Trung bình,Chậm,Trung bình
2021-10-09,2.60332176401404,2.9047131380769677,1178.8975253873657,40670.79337965284,2021,10,4,5,Saturday,October,1,2.930310827350165,2.924577327069444,3.000833588756312,3.1161865770185653,1139.1366993300442,1125.9607404601848,42735.705643169866,42529.66578881875,-0.5722856727958923,0.8432290693212869,9.51918865966752,-2.4402278372622654,Tốt,Chậm,Trung bình
2021-10-10,2.8271529856065274,3.0870341022125927,1163.5372352882114,33512.44266406158,2021,10,4,6,Sunday,October,1,2.963514191490465,2.9286756202493454,3.1007172117495867,3.188139943916674,1149.8752494843043,1126.8868901756518,41079.69102842229,42133.87221027065,0.22383122159248758,0.18232096413562493,-1.3029368344892545,-17.6007156997643,Tốt,Tăng trưởng,Trung bình
2021-10-11,2.654656578237077,3.316925538419209,1177.8031582570743,40532.39020997518,2021,10,4,0,Monday,October,0,2.897388654810476,2.921583947706807,3.196268125086063,3.126041095364596,1156.7143406926862,1130.4718031838522,41626.370438209335,41975.896067532274,-0.17249640736945038,0.22989143620661645,1.2260822031474827,20.947287001080728,Tốt,Tăng trưởng,Trung bình
2021-10-12,2.2703675215207717,3.929567168949205,1104.585504446975,37741.33336363856,2021,10,4,1,Tuesday,October,0,2.8264749189899243,2.9055436955206435,3.3398215671591798,3.071057772352538,1138.3077379506542,1127.1679661945273,41581.970647742935,41919.49472469134,-0.3842890567163053,0.6126416305299958,-6.2164592866644774,-6.8859912575541475,Tốt,Tăng trưởng,Trung bình
2021-10-13,2.642696383086033,2.723211963516225,1106.0102134184715,33677.73577160372,2021,10,4,2,Wednesday,October,0,2.7336334730080627,2.901462479649264,3.086667824775968,3.018852110120755,1133.4484175562063,1127.0778141748624,39316.72119557483,41631.474079469095,0.37232886156526135,-1.2063552054329798,0.1289813206637902,-10.766968810778321,Tốt,Chậm,Trung bình
2021-10-14,3.095786525732806,4.912312561918084,1156.4608796535804,37949.25731830073,2021,10,4,3,Thursday,October,0,2.752798456429598,2.9068459240793776,3.2764640774068523,3.178579519994574,1137.6749469525325,1128.1649604914408,37967.43287966429,41571.74635995435,0.45309014264677305,2.1891005984018586,4.561500935798346,12.68351760838582,Trung bình,Tăng trưởng,Trung bình
2021-10-15,2.7628858731490777,2.9902180271558128,1154.5517755824762,45173.36195487232,2021,10,4,4,Friday,October,0,2.693838233049476,2.906428903630567,3.409140357178299,3.106071854059661,1148.835184576308,1130.8386955365625,38465.33066601499,41552.43106688369,-0.33290065258372836,-1.9220945347622709,-0.16508159546875234,19.036221383673357,Tốt,Chậm,Trung bình
2021-10-16,2.5997478603664512,3.1229933346203405,1149.0912161846095,48323.28928858707,2021,10,4,5,Saturday,October,1,2.693327675385535,2.8985434616127668,3.440323242398781,3.1241596403051304,1144.5771404044856,1130.5945735479802,39558.54436729131,41701.20053722741,-0.16313801278262652,0.1327753074645277,-0.4729592481993117,6.972975216813593,Tốt,Tăng trưởng,Trung bình
2021-10-17,3.028018628614084,4.183585031063279,1134.3530651171743,48141.836580814015,2021,10,4,6,Sunday,October,1,2.7220227672437574,2.8965490637054856,3.5969733750917365,3.1152032416472633,1140.4079732371945,1131.3480868961306,41648.45778397023,41970.89332118891,0.428270768247633,1.0605916964429385,-1.2825919178436562,-0.3754974266950595,Trung bình,Tăng trưởng,Trung bình
2021-10-18,2.936262172121183,1.7083681347396444,1187.3347988050075,45291.61309015611,2021,10,4,0,Monday,October,0,2.7622521377986295,2.908164863597325,3.3671794602803695,3.1134193726375323,1141.7696361726134,1129.4871209558855,42328.346766853225,41897.98981342921,-0.09175645649290143,-2.4752168963236345,4.670656369439996,-5.920471035360963,Tốt,Chậm,Trung bình
2021-10-19,2.6770867936614557,2.280760548901135,1143.2630218056306,44352.73918107034,2021,10,4,1,Tuesday,October,0,2.8203548909615845,2.9139118337147867,3.13163565741636,3.155567622104749,1147.2949957952785,1129.440066933782,43272.833312200615,41886.77914648116,-0.25917537845972705,0.5723924141614907,-3.7118239138390408,-2.0729531253763867,Tốt,Chậm,Trung bình
2021-10-20,2.8658543463560284,3.4669630101643274,1199.5982949830552,46786.172608939545,2021,10,4,2,Wednesday,October,0,2.8522346000001555,2.9070625846845917,3.237885806937517,3.183880845454578,1160.6647217330762,1132.0739491132213,45145.46714610574,41985.934296891224,0.18876755269457268,1.1862024612631923,4.927586399886397,5.486545978444979,Tốt,Tăng trưởng,Trung bình
2021-10-21,2.8605240107128407,4.411965871151224,1090.4990438588984,44091.70819978724,2021,10,4,3,Thursday,October,0,2.818625669283017,2.9047766772009758,3.166407708256538,3.341911393130329,1151.241602333836,1131.203650082618,46022.96012917523,42152.5120947855,-0.005330335643187745,0.945002860986897,-9.09464873203224,-5.759104151719963,Tốt,Tăng trưởng,Trung bình
2021-10-22,3.342791904919933,2.672931156911439,1098.0946428552363,39891.64444562776,2021,10,4,4,Friday,October,0,2.901469388107425,2.9177842931758886,3.1210810125073416,3.18174614823054,1143.176297658516,1129.78349595716,45268.42905642601,42107.37086779609,0.48226789420709215,-1.7390347142397853,0.6965250487024566,-9.525745147201492,Trung bình,Chậm,Trung bình
2021-10-23,2.4697767554639505,1.8228571378084448,1117.379676056399,36877.73192328544,2021,10,4,5,Saturday,October,1,2.882902087407068,2.8943366144493585,2.935347270105642,3.118373658463694,1138.6460776402002,1128.9293591717712,43633.34943281149,41839.04851947685,-0.8730151494559824,-0.8500740191029943,1.756226872304767,-7.55524763199541,Tốt,Chậm,Trung bình
2021-10-24,2.7980188335182143,4.353415760679971,1096.0897527941231,48577.13569456708,2021,10,4,6,Sunday,October,1,2.8500449738219436,2.870594028807226,2.9596088029080265,3.220031938919322,1133.1798901654786,1127.2875081624932,43695.535020490504,42165.13719329329,0.32824207805426386,2.530558622871526,-1.9053436999512119,31.72484629916832,Tốt,Tăng trưởng,Trung bình
2021-10-25,2.9432376265582785,4.5458708784360855,1106.2866178459144,45918.10090826646,2021,10,4,0,Monday,October,0,2.851041467312957,2.866813489895746,3.3649663377218038,3.31749529377483,1121.6015785998939,1127.1668845088304,43785.033280220545,42318.419212133886,0.14521879304006413,0.1924551177561149,0.93029471590238,-5.473840209557701,Tốt,Tăng trưởng,Trung bình
2021-10-26,2.4590864965480725,4.335371251254763,1139.6735735917412,44713.00487993914,2021,10,4,1,Tuesday,October,0,2.8198985677253314,2.842802650365013,3.6584821523437507,3.3160849466195343,1121.0888002836239,1129.2569601304835,43836.499808630375,42384.86149333188,-0.48415113001020593,-0.21049962718132242,3.0179300017960653,-2.6244465787790716,Tốt,Tăng trưởng,Trung bình
2021-10-27,2.4306549516458777,1.657395236585093,1156.889128730135,38706.6079831032,2021,10,4,2,Wednesday,October,0,2.757727225623881,2.8348091695229223,3.39997247040386,3.3342567000394707,1114.987490818921,1130.5426204887206,42682.276290653754,42299.54613122943,-0.028431544902194794,-2.67797601466967,1.5105689503827069,-13.433221303206933,Tốt,Chậm,Trung bình
2021-10-28,2.9189618876297367,0.9492932903096314,1167.1269685066668,37569.906740925966,2021,10,4,3,Thursday,October,0,2.7660754937548657,2.811840734247125,2.9053049588550612,3.244251818448424,1125.9343371971738,1133.710342773282,41750.59036795929,42210.512889816426,0.488306935983859,-0.7081019462754616,0.8849456289531599,-2.9367110718496514,Tốt,Chậm,Trung bình
2021-10-29,2.942356647970524,3.9384464004690014,1105.5291272628172,44828.10626833891,2021,10,4,4,Friday,October,0,2.708870457047808,2.803816567336293,3.086092850791856,3.1711112264872274,1126.9964063982566,1135.0959580983597,42455.79919977517,42538.77301677959,0.023394760340787357,2.98915311015937,-5.277732663710422,19.319184307440352,Tốt,Tăng trưởng,Trung bình
2021-10-30,2.8514660123334004,2.1917372157108925,1093.2578126369517,34649.49723330968,2021,10,4,5,Saturday,October,1,2.763397493743444,2.784378004882577,3.13879000477792,3.1246884248090456,1123.5504259097643,1135.1089421620934,42137.47995835006,42205.80571307359,-0.09089063563712374,-1.7467091847581089,-1.1099946915236858,-22.70586442822402,Tốt,Chậm,Trung bình
2021-10-31,2.8748950141899083,0.6527958429569174,1137.6137679776523,41446.207135671,2021,10,4,6,Sunday,October,1,2.7743798052679707,2.8108986494124095,2.610130016531769,3.0462795109110843,1129.4824280788398,1134.9989728642242,41118.77587850777,42047.443265657574,0.02342900185650798,-1.5389413727539751,4.057227382964079,19.61560901330315,Tốt,Chậm,Trung bình
2021-11-01,2.970409499298125,2.546931750765204,1120.8220885461164,45427.482817153184,2021,11,4,0,Monday,November,0,2.7782615013736636,2.824495703356384,2.3245672840073577,3.0268928778664237,1131.5589238931545,1135.9936086505074,41048.6875797773,42110.974858806105,0.0955144851082168,1.8941359078082867,-1.4760439706515305,9.605886657975194,Tốt,Chậm,Trung bình
2021-11-02,2.8638507420585686,3.4742339357741674,1152.9707035923411,36357.71150717157,2021,11,4,1,Tuesday,November,0,2.83608496501802,2.8334664135375216,2.2015476675101295,3.0631057176835736,1133.45851389324,1138.1470526299724,39855.07424081051,41819.41374346868,-0.10655875723955655,0.9273021850089633,2.8683066986952888,-19.96538383270692,Tốt,Tăng trưởng,Trung bình
2021-11-03,2.9870366039960943,3.918703191020404,1093.73267485694,41523.6781053032,2021,11,4,2,Wednesday,November,0,2.915568058210908,2.8291164558374917,2.5245916610008883,3.105460185882124,1124.4361633399265,1136.9404911319239,40257.51282969622,41980.015202263254,0.12318586193752568,0.4444692552462368,-5.137860706332919,14.208723222617149,Tốt,Tăng trưởng,Trung bình
2021-11-04,2.7448744803783773,2.798254823397401,1147.9543986627414,48225.46712732474,2021,11,4,3,Thursday,November,0,2.890698428603571,2.8283868161079497,2.7887290228705695,3.1012455775141254,1121.6972247907943,1134.0912469659754,41779.735742038894,42319.12637661063,-0.24216212361771694,-1.1204483676230033,4.957493275300884,16.1396806059086,Tốt,Chậm,Trung bình
2021-11-05,3.077863351635182,1.0316712098528906,1159.682799612242,47815.73327814164,2021,11,4,4,Friday,November,0,2.9100565291270937,2.8212293776638204,2.3734754242111253,2.9857916791692647,1129.433463697855,1134.7464917470631,42206.539600582146,42261.834754656,0.33298887125680476,-1.7665836135445103,1.0216782969047378,-0.8496213175111733,Trung bình,Chậm,Trung bình
2021-11-06,2.866042556206761,4.636470637778951,1215.490817828031,46594.83818442793,2021,11,4,5,Saturday,November,1,2.9121388925375737,2.81804307481131,2.7227230559351336,3.020882740645166,1146.8953215822949,1137.700346545354,43913.01687931333,42235.186843147785,-0.21182079542842125,3.60479942792606,4.81235198404677,-2.5533334114355766,Tốt,Tăng trưởng,Cao
2021-11-07,2.8214592453591854,4.56763271112713,1140.9955133238757,42595.61217313982,2021,11,4,6,Sunday,November,1,2.904505211276042,2.8062381350962857,3.2819854656737357,3.104421028724214,1147.3784280603268,1139.8525265822818,44077.21759895173,42265.43800057187,-0.0445833108475755,-0.06883792665182042,-6.128824949683409,-8.582980791689177,Tốt,Tăng trưởng,Trung bình
2021-11-08,2.637909062619213,5.3451200382481625,1102.66285336232,48629.47089871246,2021,11,4,0,Monday,November,0,2.8570051488933403,2.8073910450497914,3.6817266495998724,3.185767925396588,1144.7842516054989,1137.3113708481137,44534.64446774591,42530.72725120719,-0.18355018273997237,0.7774873271210323,-3.359580253728378,14.16544666865358,Tốt,Tăng trưởng,Trung bình
2021-11-09,2.8899592371221114,0.9010407377970876,1150.3059717196568,34099.8939693935,2021,11,4,1,Tuesday,November,0,2.8607349339024175,2.8094845867669775,3.3141276213174327,3.112901479916071,1144.4035756236867,1136.8703287291617,44212.09910520619,42550.308961384915,0.25205017450289846,-4.444079300451075,4.3207330519986265,-29.87813081409375,Tốt,Chậm,Trung bình
2021-11-10,2.9243190717159777,4.327847224483486,1112.1057617739175,42994.19078382233,2021,11,4,2,Wednesday,November,0,2.85177528643383,2.8184733365496073,3.3725767689550152,3.1465988694515463,1147.028302326112,1134.6804155130565,44422.17234499463,42632.36898051316,0.03435983459386627,3.4268064866863988,-3.3208738270420035,26.083062963221938,Tốt,Tăng trưởng,Trung bình
2021-11-11,3.3195805634584192,2.241379943607095,1093.643696517736,48426.65360985039,2021,11,4,3,Thursday,November,0,2.9338761554452644,2.8534471046141956,3.2930232146992577,3.090325961940143,1139.2696305911113,1134.315688582082,44450.91327106972,42988.546322053546,0.3952614917424415,-2.0864672808763913,-1.6600997756483715,12.635341489139428,Trung bình,Chậm,Trung bình
2021-11-12,3.3187761571592382,3.005543507771771,1176.6585214163342,47865.90366212353,2021,11,4,4,Friday,November,0,2.9682922705201293,2.8759830970833025,3.5750049715448116,3.099737013415328,1141.6947337059817,1136.6706321820106,44458.08046878142,43461.48525173754,-0.000804406299180993,0.7641635641646762,7.590664597887331,-1.1579366029388471,Trung bình,Tăng trưởng,Trung bình
2021-11-13,2.5039213969051515,2.2720412469481976,1185.6349805261896,49240.05711483404,2021,11,4,5,Saturday,November,1,2.916560676334185,2.856254259455714,3.237229344283276,3.0117279695829984,1137.4296140914328,1137.6431022110978,44835.96888741087,43837.845244955315,-0.8148547602540868,-0.7335022608235735,0.7628771598960027,2.870839883041598,Tốt,Chậm,Trung bình
2021-11-14,2.8921975913856395,1.6802784697469186,1216.0824444679774,40376.11640875214,2021,11,4,6,Sunday,November,1,2.9266661543379646,2.8605646500635995,2.8247501669432458,2.968063317669369,1148.1563185405903,1139.694124507281,44518.89806392691,43677.937060084645,0.388276194480488,-0.591762777201279,2.568030164585333,-18.00148339675981,Tốt,Chậm,Cao
2021-11-15,2.619458665648565,3.513506751734432,1198.9664168285908,45915.90390620889,2021,11,4,0,Monday,November,0,2.9240303833421573,2.8612216769063368,2.5630911260127123,2.9810804315731714,1161.9139704643433,1141.3566311954137,44131.2456364264,43597.690880672046,-0.2727389257370745,1.8332282819875134,-1.4074726361891332,13.720456522797031,Tốt,Tăng trưởng,Trung bình
2021-11-16,2.84112631677524,3.6949327951771593,1138.7405867457387,44732.55805807403,2021,11,4,1,Tuesday,November,0,2.9170542518640334,2.854991933178375,2.962218562781294,2.9647920237103014,1160.2617726109263,1141.502881916366,45650.19764909505,43484.04826324737,0.22166765112667486,0.18142604344272728,-5.023145705962029,-2.5772025539387178,Tốt,Tăng trưởng,Trung bình
2021-11-17,1.9544653100250424,2.5550888113953025,1146.8528773966714,37895.94366552197,2021,11,4,2,Wednesday,November,0,2.7785037144796134,2.822265371108504,2.708967360911554,2.9930160462654896,1165.2256462713199,1140.153484536088,44921.876632195,43237.52594909291,-0.8866610067501974,-1.1398439837818568,0.7123914564348466,-15.28330748193838,Tốt,Chậm,Trung bình
2021-11-18,2.825896995343468,2.693293168520817,1207.6190279326197,48792.07890085943,2021,11,4,3,Thursday,November,0,2.7079774904631924,2.827225711164571,2.773526393042086,3.0067671335861457,1181.5078364734459,1142.298684740321,44974.08024519629,43385.50393975254,0.8714316853184254,0.1382043571255145,5.298513151389228,28.752774522543035,Tốt,Chậm,Cao
2021-11-19,2.5669249959312177,2.7737434326499573,1134.6420973756642,40693.36209536151,2021,11,4,4,Friday,November,0,2.600570181716332,2.8172613994837437,2.740412096596112,2.9836598143356667,1175.5054901819217,1140.133478153408,43949.431449944575,43182.410255966606,-0.25897199941225013,0.08045026412914025,-6.043042455358472,-16.59842537546656,Tốt,Chậm,Trung bình
2021-11-20,2.761840828541771,1.8625768966686147,1092.5753866024988,44990.84489560108,2021,11,4,5,Saturday,November,1,2.6374158148072775,2.8139719600780415,2.6819171894133147,2.898680181852913,1162.2112624785373,1140.2026895781948,43342.40113291129,43212.3814791604,0.19491583261055334,-0.9111665359813426,-3.7074872217822907,10.560648171976506,Tốt,Chậm,Trung bình
2021-11-21,2.888858875266544,1.7935263605100116,1173.814217230504,39973.68908333867,2021,11,4,6,Sunday,November,1,2.6369388553616924,2.7988408590895952,2.6980954595223277,2.869366688639532,1156.1729443017553,1142.7266753907033,43284.91151499509,43215.11630041743,0.12701804672477301,-0.06905053615860313,7.435535490198775,-11.151503875742852,Tốt,Chậm,Trung bình
2021-11-22,2.772616238078061,4.230516018918684,1136.8554974118515,44318.96364856454,2021,11,4,0,Monday,November,0,2.6588185085659064,2.8089355085100656,2.8005253548343636,2.94962198467654,1147.2999558136496,1143.375869435885,43056.77719247446,43463.157357926735,-0.11624263718848304,2.4369896584086725,-3.1486004579032056,10.870336626090914,Tốt,Tăng trưởng,Trung bình
2021-11-23,2.538404440167062,2.705300124857854,1130.1656227647866,39513.68661383905,2021,11,4,1,Tuesday,November,0,2.615572526193309,2.8002816953983602,2.659149259074463,2.8946847968158025,1146.074960959228,1144.511731768241,42311.22412901232,43161.04238856913,-0.23421179791099922,-1.52521589406083,-0.5884542637384471,-10.842485110504452,Tốt,Chậm,Trung bình
2021-11-24,2.6369677510652654,0.6770725517043799,1118.9538501143156,41360.49802652132,2021,11,4,2,Wednesday,November,0,2.7130728749133413,2.7900726995485936,2.39086122197576,2.7657248525914127,1142.0893856331772,1144.933972843854,42806.160466297944,43009.12229251096,0.09856331089820358,-2.0282275731534742,-0.9920468668161209,4.673852457076122,Tốt,Chậm,Trung bình
2021-11-25,2.6098127409180525,2.637753831193832,1136.3294320055948,44417.76607234425,2021,11,4,3,Thursday,November,0,2.6822036957097106,2.7950969076942593,2.3829270309290473,2.709137605256048,1131.9051576436023,1144.8225014576494,42181.25863365292,42999.28099892447,-0.027155010147212888,1.9606812794894521,1.5528416913265897,7.391758300063356,Tốt,Chậm,Trung bình
2021-11-26,2.94568845557309,2.0253521597275994,1090.8719657844342,38331.82235102759,2021,11,4,4,Friday,November,0,2.7363127613728357,2.8122646911584996,2.276013991940139,2.721402836027465,1125.652281701998,1142.6219293594593,41843.895813033785,42986.78814452195,0.3358757146550375,-0.6124016714662326,-4.000377438163261,-13.701597940347432,Tốt,Chậm,Trung bình
2021-11-27,2.533839123641522,2.4721180232752364,1108.4001573521018,37315.533343000425,2021,11,4,5,Saturday,November,1,2.7037410892442284,2.7994272656922257,2.3630912957410852,2.7721636604596522,1127.9129632376555,1140.6643689876405,40747.42273409083,42978.30903125776,-0.41184933193156814,0.44676586354763703,1.6068055754887123,-2.651293222431217,Tốt,Chậm,Trung bình
2021-11-28,2.5398304184244105,3.2721399301709573,1163.2011786334226,40270.30778756672,2021,11,4,6,Sunday,November,1,2.6538798811239235,2.7860097247073554,2.574321805692649,2.7499534447830505,1126.396814866644,1142.5867706999938,40789.79683469485,42826.38241523202,0.005991294782888623,0.8000219068957208,4.944154953228885,7.918349759083765,Tốt,Tăng trưởng,Trung bình
2021-11-29,2.5494339866903037,1.609952536729034,1138.3424331850088,39106.28546323674,2021,11,4,0,Monday,November,0,2.621996702354244,2.7759419905192524,2.1999555939512705,2.7305606221503216,1126.6092342628092,1144.0895913849292,40045.12852250516,42974.942022896255,0.009603568265893259,-1.6621873934419233,-2.13709768396374,-2.8905225419940117,Tốt,Chậm,Trung bình
2021-11-30,2.84193834397236,0.3212002620988334,1125.4148131019017,43704.42935676697,2021,11,4,1,Tuesday,November,0,2.6653586886121436,2.774843434845334,1.8593698992714103,2.719507436121719,1125.9305471681114,1143.6829595557376,40643.80605720914,43050.21609693279,0.29250435728205604,-1.2887522746302005,-1.1356530079386085,11.758068655875986,Tốt,Chậm,Trung bình
2021-12-01,2.721817021563418,7.039550495970745,1153.9920009827165,38483.78161263196,2021,12,4,2,Wednesday,December,0,2.677480012969022,2.7665570189208433,2.768295319880891,2.869261394295237,1130.9359972921686,1144.788623303624,40232.846569510664,42818.75939011542,-0.12012132240894191,6.718350233871911,2.5392581960112626,-11.945351583286756,Tốt,Tăng trưởng,Trung bình
2021-12-02,2.634694059206612,0.3356304998003221,1136.9760100281296,39167.77577199697,2021,12,4,3,Thursday,December,0,2.681034487010245,2.7589184628257786,2.4394205582532464,2.7646412797627757,1131.0283655811022,1144.2554668514838,39482.84795517534,42912.42819894293,-0.08712296235680572,-6.703919996170423,-1.4745328338581554,1.7773569298618286,Tốt,Chậm,Trung bình
2021-12-03,2.9346170826680487,2.1756895881066978,1135.7293633681902,39957.76863438239,2021,12,4,4,Friday,December,0,2.679452862309525,2.7571711454481767,2.460897333735975,2.706540826332319,1137.4365652359245,1145.6553564685257,39715.1259956546,42860.2312165789,0.2999230234614365,1.8400590883063757,-0.10964581916803606,2.0169459378651444,Tốt,Chậm,Trung bình
